gene_name,Day5_EEC_1,Day5_SLEC_1,Day5_EEC_2,Day5_SLEC_2,Day8_EEC_1,Day8_SLEC_1,Day8_MPEC_1,Day8_EEC_2,Day8_SLEC_2,Day8_MPEC_2
Thyn1,189.336203,142.34034,192.126947,118.22921200000002,85.111714,97.120132,105.74114099999998,108.96993700000002,97.83286899999999,107.651327
Tia1,15.989739000000002,20.814308999999998,20.501901,30.292734000000003,22.502457999999997,19.546166,20.279859,16.032020000000003,17.330095,19.448318
Tial1,33.610289,51.466731,50.577757,83.296274,36.435008,23.214385999999998,29.422681,27.47573,24.720828,31.134742
Timeless,51.87574,49.174269,80.899785,118.748496,26.670673999999998,5.581030999999999,6.963136,11.577729,6.0279110000000005,10.879107000000001
Timm10,76.898358,77.570639,105.22591100000001,71.88239300000001,40.657002,36.669303,61.577837,42.072212,30.049211,60.073731
Timm10b,625.378235,336.012091,382.311856,156.910086,812.869962,712.731795,821.078707,751.800905,686.804271,763.47001
Timm13,133.187858,160.81874,128.624267,77.102292,253.859621,323.361941,282.559102,261.827621,324.14915299999996,281.422154
Timm17a,477.61366200000003,363.683561,383.59505,190.978003,303.78959100000003,392.838812,380.590348,356.34700699999996,406.976216,353.191998
Timm17b,30.888046999999997,28.164322,26.430093,18.646635,41.097825,114.216625,91.135054,83.683261,103.663007,69.304937
Timm22,38.137698,33.482321999999996,34.882937,13.149632,28.362627000000003,43.095596,37.241076,35.530716999999996,39.762359000000004,36.520632
Timm23,401.33564900000005,289.630697,354.76634900000005,202.25737,157.297644,219.238023,245.32645699999998,233.62805600000002,252.79207599999998,202.071318
Timm50,38.234562,21.879575,25.605014999999998,26.273590999999996,11.402847,23.426911999999998,17.659626,18.868819000000002,26.844365999999997,15.782791
Timm8a1,187.552464,126.144705,188.55222,120.60499399999999,27.542343,25.524995,38.597681,32.961056,22.00846,38.999245
Timm8b,776.305574,688.376121,844.1378689999999,773.37972,462.716688,283.892045,338.300348,343.399814,270.561711,371.317781
Timm9,75.209839,51.5534,87.023402,42.238848,21.497536,21.308405,29.201361,28.562340999999996,19.886509,36.104912
Tipin,761.1459990000001,725.025546,812.856596,594.846349,100.912871,133.91866399999998,96.84543199999999,121.49458100000001,126.752421,107.97272
Tiprl,103.382375,70.90893100000001,79.783929,18.633875,44.327187,87.029833,67.79163100000001,65.43991700000001,100.23886,68.527873
Tk1,87.91512,74.125502,82.69699200000001,50.50333,10.890381,14.320448999999998,4.589093,14.680754,17.592457,7.879772
Tle3,3.1196349999999997,7.2735520000000005,6.57348,23.698935000000002,11.815727,8.460078999999999,8.338413000000001,6.221419999999999,5.463716000000001,6.156315
Tlk1,15.785341,20.209398999999998,16.640991,26.697408000000003,12.447135000000001,12.522406,11.793298,13.030685,10.147108,13.417373000000001
Tm2d1,203.934928,178.127332,184.90397099999998,101.777731,188.10126499999998,209.96476,235.722923,236.59656099999998,212.56588599999998,235.776225
Tm2d2,66.088833,31.598041,39.263040000000004,16.719792,40.780618,77.010724,67.50510200000001,64.719476,83.642501,61.840139
Tm2d3,78.245189,53.245349,50.114917999999996,21.732288,110.047206,140.73003,166.063784,127.23964,138.593831,145.556209
Tm6sf1,12.491103,20.11733,9.109672999999999,28.735306,48.638811,97.21422700000001,43.891681,53.951463000000004,94.761604,43.409805
Tm9sf1,16.588103,26.698142999999998,18.924897,32.643603000000006,18.037146,14.133229,11.659355,11.930817999999999,13.464423000000002,13.823297
Tm9sf2,54.586626,75.02555799999999,67.466176,105.85218400000001,27.766861,27.480197999999998,29.185758,30.871368,29.034724,33.687689
Tma7,3854.539729,2971.0762579999996,2627.3554440000003,2490.067724,4682.10858,3483.249115,3565.264654,3482.8366939999996,3120.431834,3342.599577
Tma7-ps,155.344999,84.71591,204.636383,119.20934,266.28987,175.64186,209.32080200000001,322.489937,316.77236899999997,307.394665
Tmbim4,302.404196,216.643861,252.773913,83.936658,250.801653,244.679938,310.62262000000004,312.207115,256.670805,322.119694
Tmbim6,82.804476,46.75215,35.269573,47.215415,101.061358,194.095446,224.114642,225.596552,211.911859,209.82249700000003
Tmc6,8.967236999999999,11.656284,11.969044,15.097385000000001,36.514067,32.284909999999996,29.964281,34.569607,28.38291,28.800259999999998
Tmco1,405.29956200000004,300.93911,309.62304,206.410249,186.53218600000002,248.859513,282.668927,267.97436600000003,260.70568,266.377569
Tmed10,160.077653,128.314797,116.582549,78.71826999999999,92.678762,168.525149,121.49827900000001,124.609897,166.49926100000002,107.82641100000001
Tmed2,426.20816500000006,374.967412,342.920044,277.68578199999996,128.232089,272.765382,220.40534100000002,237.25137,330.354641,222.76388599999999
Tmed3,36.298957,27.961465999999998,24.030473999999998,27.826812,16.575638,32.010135999999996,20.635118,28.386999999999997,36.589296000000004,25.906982
Tmed4,6.936597,5.355644,6.989754,5.263301,9.111036,25.419164000000002,16.818051999999998,15.131658999999999,25.18828,16.25124
Tmed5,122.4079,137.443474,167.67612,202.57384,54.520086,52.018673,57.725928,61.234364,54.36959,67.61410500000001
Tmed7,32.659071000000004,33.06321,32.008835,52.60948199999999,11.677558,16.779889,15.867651,17.715726999999998,19.915191,16.749755
Tmem107,66.20759,37.184204,42.359393,11.63531,21.970891,19.419629,16.920370000000002,26.685853,20.408749,24.722064000000003
Tmem11,9.011446000000001,9.39575,10.415792,7.095764999999999,7.398442999999999,20.754578,14.325764000000001,13.547116,22.652742,14.236692999999999
Tmem120a,12.370560000000001,10.523276,7.522763,12.89889,13.143161,32.323306,23.114479,29.539412,39.996076,24.940573
Tmem123,53.053124,60.825577,50.23002,65.195299,31.27855,41.488112,45.42608,41.079535,48.933984,43.813406
Tmem126a,624.54205,433.11712300000005,507.55294000000004,228.360832,380.542848,316.123131,429.52981900000003,376.850933,310.200898,407.832154
Tmem126b,34.311176,35.468467,34.261354,33.4105,41.413776,34.653283,44.998217,39.034432,35.667912,42.405619
Tmem128,163.004324,129.259865,130.623472,100.459295,100.668864,100.73758199999999,124.620407,122.35541200000002,101.564642,122.428304
Tmem131l,5.915222,15.341344,12.084613000000001,29.796985,19.438798000000002,20.328939000000002,13.0984,10.975646000000001,13.298442999999999,12.146445
Tmem134,39.096909000000004,26.113642000000002,22.574542,19.896268,77.090141,144.261461,131.550952,124.241574,145.87923500000002,117.81223500000002
Tmem147,245.73775,136.34974499999998,170.286085,45.956106,218.234531,236.78328599999998,317.02011699999997,261.55990299999996,215.381467,289.953873
Tmem154,24.792695000000002,19.317961999999998,21.959344,14.714609,19.661747000000002,27.644890000000004,27.041425,29.545444,27.448215,27.033301
Tmem160,78.013358,73.782059,45.188722,33.894618,142.217491,256.85533599999997,204.01728899999998,204.518597,237.013652,187.49631000000002
Tmem165,28.761503,40.316233000000004,37.855393,62.959283,15.307928,25.140062,15.652018,14.502345000000002,25.607052,15.414042000000002
Tmem167,239.201381,270.379798,288.687754,192.19129099999998,177.331314,137.718007,164.749985,152.89079099999998,141.175221,163.926642
Tmem168,9.668421,14.914268,13.567147,21.507454,8.064932,4.970911,4.870546,7.388683,4.776264,6.121213
Tmem175,25.02542,12.842310000000001,13.184018,8.406918,23.745484,50.477088,47.477831,46.451397,51.62342,40.910418
Tmem183a,19.644405,19.635396,24.328851,19.01059,7.489116,20.843582,13.029094,16.279587,16.477785,11.686418
Tmem184c,22.224194,19.841051,19.217595000000003,33.462916,10.119257000000001,13.050562,14.084275,14.809933,15.574398,14.686038
Tmem192,125.48680700000001,71.13269,69.80954100000001,23.47242,132.807044,191.384698,191.481253,180.25288500000002,187.687993,180.416073
Tmem199,16.003397,16.505146,19.827942999999998,16.635334,12.003926,22.399112,16.506369,14.039210999999998,22.997584,12.998694
Tmem203,6.544045,5.612661,2.733563,3.164745,11.691097000000001,20.288778,20.106847,15.393210999999999,18.434325,13.995110999999998
Tmem208,175.428854,128.010942,129.547394,100.917508,210.32223199999999,229.413979,245.51972200000003,253.913684,233.74629900000002,256.683642
Tmem209,17.614409,18.393423000000002,22.770012,31.215018,5.75285,6.7382089999999994,6.632981,6.3701669999999995,6.788487,6.026187
Tmem216,33.775791999999996,15.179634,21.751785,4.02112,5.685939,6.824542,9.562982,10.040275,7.016617,10.621573
Tmem219,24.075622,14.220995000000002,19.809473999999998,16.472892,27.470653000000002,48.95391,41.983221,41.272085,42.267034,43.536063
Tmem222,15.225585,9.63856,10.361983,5.4224239999999995,15.087160999999998,36.945081,24.461534,26.931976000000002,40.471902,20.490688000000002
Tmem230,37.014117,31.776729,29.609808,23.347445,27.153482,54.05690500000001,52.786027000000004,47.659884999999996,60.098716,47.559157
Tmem234,50.963268,53.90134499999999,48.569417,35.0593,76.283198,139.049137,88.26844100000001,96.21722700000001,139.940884,102.90036500000001
Tmem237,21.887813,14.118495000000001,15.725461,11.406796,5.646693,13.241173000000002,6.709834,12.839724,12.944298,9.083434
Tmem242,54.851186,45.41363,39.852638,21.607758999999998,48.690212,44.651484,43.769118,43.754086,46.792134000000004,43.696639000000005
Tmem243,59.48435500000001,45.676691999999996,53.659496,33.781991999999995,53.758995999999996,63.003983,82.892186,79.370137,74.32583699999999,93.779279
Tmem251,44.296189,29.905946999999998,32.208475,18.376807,37.492153,52.018529,63.64527,53.435939000000005,52.414193,61.311491000000004
Tmem254b,42.154140999999996,26.104,24.71341,11.134979,36.691955,48.622134,65.912584,56.82826,45.281819,47.937115999999996
Tmem254c,165.77613,81.76222299999999,71.38811199999999,8.914403,110.08316299999998,148.382421,188.277019,142.67638200000002,122.353102,145.109245
Tmem256,378.87869900000004,304.65731600000004,338.28656,201.872385,382.921156,258.874403,293.673824,322.576385,244.08516,309.16102
Tmem258,1444.586597,1728.4321670000002,1822.428031,1098.549581,1247.35827,816.433437,963.682027,1046.413915,831.509913,1006.474056
Tmem263,27.592691,31.885842999999998,27.999233,41.427134,11.185678,15.387469,12.039534,15.238551000000001,17.059075,15.245534
Tmem29,116.96803500000001,105.19868799999999,119.119193,104.46951,40.504333,38.078753999999996,35.815234000000004,48.647101,42.712934999999995,44.293818
Tmem30a,96.407206,119.94500900000001,93.086638,169.748851,41.938085,57.780108,51.160103,60.622815,67.53779399999999,54.106506
Tmem33,280.0996,190.415092,271.95752799999997,68.804417,89.875811,112.70251599999999,165.140528,144.75545,146.195971,169.521177
Tmem35b,15.694426000000002,7.730939,7.2772570000000005,2.260972,23.304966,41.028127000000005,39.547471,30.640521000000003,38.157323999999996,32.165760999999996
Tmem37,7.345238,12.564589,9.038414,3.582257,23.514751999999998,54.71435699999999,31.268501,68.18261600000001,103.554728,66.645492
Tmem39a,26.002072000000002,29.017425,30.971426,30.360783,11.176884,11.570293,12.963027,9.862103999999999,12.887191,14.016373999999999
Tmem41b,36.664772,26.976296,28.910544,31.880131,7.768973,17.029267,9.670695,15.245655,14.063668,9.875557
Tmem42,11.699982,6.137596,6.2447,3.1843,19.78238,20.234568,33.898092999999996,23.261668,21.809138,25.056647
Tmem50a,185.848378,185.28616,156.337646,116.81883300000001,364.78767799999997,636.673097,489.982519,499.671183,626.979297,452.93116100000003
Tmem59,136.13335700000002,79.25661600000001,68.732119,32.103709,320.964628,639.377558,568.208351,556.421896,725.7986559999999,516.536567
Tmem60,130.627161,121.91815600000001,116.26961399999999,47.201706,149.335775,134.083013,166.26838600000002,153.732032,138.805833,178.545511
Tmem69,36.887569,37.571835,65.17533,98.450199,13.280622,11.128542999999999,13.235971,13.214882999999999,13.418610000000001,12.46273
Tmem70,74.990026,47.623546000000005,62.742596999999996,45.604126,27.629398,49.957368,44.41319,53.015339000000004,60.543707,46.553923
Tmem80,68.700974,61.278916,96.416627,113.122125,70.593724,58.588554,51.175669,56.028819999999996,49.093872,56.67945
Tmem97,140.849861,53.35785799999999,88.57514499999999,25.533225,10.571321000000001,18.567155,13.711213,21.052834,17.221905,19.371398000000003
Tmem9b,197.170613,163.065588,133.103809,71.852721,218.635706,297.079004,357.49105099999997,324.377947,310.651793,333.855455
Tmf1,12.356112,13.118091,11.095972,20.400991,12.434399,14.566157,14.607301999999999,13.846492000000001,16.221324,14.47877
Tmod3,25.771563,37.068749,33.706035,63.593961,18.641477,22.797825,20.327092,21.662,20.900794,21.694519
Tmpo,123.05458,161.626384,125.18205900000001,226.124522,35.705907,39.17317,23.964635,37.723409000000004,34.906659000000005,31.376526000000002
Tmsb10,687.561779,588.774584,537.4322639999999,532.7253509999999,1619.4173039999998,3022.696593,3572.742515,3337.182129,3238.407466,3268.811214
Tmsb15b1,71.414484,95.720336,84.544718,107.14606200000001,168.46608899999998,128.53131499999998,112.67588500000001,128.03601,130.463717,139.972445
Tmsb15b2,32.065699,32.248457,36.416487,44.460983,91.909524,82.368714,60.96743000000001,61.87791800000001,79.491388,82.620791
Tmsb15l,32.719004,33.986975,26.800376,40.238159,81.954143,67.87180500000001,62.947611,68.076865,79.26015500000001,68.66958100000001
Tmsb4x,31755.723560000002,31343.37257,25677.94039,21873.614169999997,59186.37662,45120.16651,47960.633180000004,51060.90335,46806.638510000004,48830.41588
Tmub1,1.938377,1.947124,1.148232,0.873367,6.171730999999999,25.772451999999998,14.354345,12.396914,26.283514,12.353898
Tmx1,51.014068,44.780033,53.59109300000001,38.334136,14.413073,29.083468,18.326414,20.468006,28.918078,21.114447
Tmx2,55.40979,34.141729999999995,40.768685999999995,19.924186,20.994304999999997,41.918512,35.573663,36.007187,46.920047,37.679657
Tmx3,22.962298999999998,30.561295,26.221359000000003,45.218522,15.237791,18.503053,15.877028,17.253877,20.024503,18.300112
Tnfaip8,70.129787,57.36520600000001,65.52565200000001,76.163043,32.213623999999996,48.212241,51.859331,54.027165000000004,38.897003999999995,53.153817000000004
Tnfaip8l2,6.495857,6.208325,5.20306,4.775168,28.331482,69.660675,45.422146999999995,43.653062,73.81280699999999,44.198075
Tnfrsf18,59.899264,57.24794,52.61203199999999,27.297909999999998,118.231755,138.335261,179.644628,162.993229,146.054094,212.04038599999998
Tnfrsf4,80.167925,14.993160000000001,40.594491999999995,4.340586,2.06925,1.34968,2.246873,3.275891,1.186204,3.82292
Tnfrsf9,66.420485,61.902078,61.716446,27.507371000000003,4.3438989999999995,3.6420339999999998,3.239766,5.881187000000001,4.8238769999999995,4.527292
Tnks2,87.408896,105.10373600000001,178.03190700000002,272.06265299999995,27.301809999999996,25.73868,21.825711,21.308119,19.615489999999998,22.242805
Tnpo1,15.859248000000001,19.200098,21.696377,27.409345000000002,4.518021,4.400647,4.280176,5.484821,4.343261,5.519032
Tnrc6a,30.116189000000002,41.115767,42.956314,61.694977,49.917901,45.221899,32.887541999999996,29.571547,39.474227,37.599563
Tob1,8.551294,16.636953,10.786792,42.55725,24.640729,16.312260000000002,23.42786,22.646341,16.932477,29.142559000000002
Togaram1,10.659785000000001,16.047207999999998,14.747932999999998,28.861008000000002,12.091206,7.844922,9.89757,10.802863,6.955528999999999,13.760171
Tomm20,242.880627,158.421473,184.282551,111.21916100000001,142.651161,183.89208100000002,202.80344399999998,185.699012,173.54838999999998,195.332599
Tomm22,117.74820700000001,63.406065000000005,81.004502,10.145265,76.498634,122.966168,108.45568700000001,114.084158,134.044516,103.54034200000001
Tomm34,26.571440000000003,34.223727000000004,30.3666,27.921784999999996,13.372005999999999,19.652554000000002,16.664069,17.536710999999997,20.736672,16.529323
Tomm5,1161.7544699999999,815.5126349999999,1131.6588880000002,794.7561919999999,688.696588,561.810611,687.209032,670.9029830000001,581.785469,726.478297
Tomm6,443.430338,230.130806,245.893731,69.868656,483.71812400000005,471.91464400000007,594.329916,604.670771,496.50307300000003,546.3500799999999
Tomm7,273.24733599999996,258.340214,300.991584,366.86217200000004,305.180024,200.46903999999998,223.62531099999998,235.899502,187.02953,236.59001600000002
Tonsl,6.577417,13.844335999999998,11.924453999999999,27.078121000000003,6.525212000000001,4.69053,2.032474,3.756968,2.671232,4.901961
Top1,32.024567,32.114339,42.074969,47.243077,12.978695,12.654059,12.132629,14.255593,14.811151,13.937422
Top2a,106.04760800000001,176.003054,124.453268,214.61501600000003,25.148951,25.782193,8.370967,25.725189999999998,24.435705,14.991875
Topbp1,26.692373,38.840456,38.020861,74.575461,10.589177000000001,10.026494999999999,8.391671,9.006976,9.018906,8.681113999999999
Tor1a,35.261996,24.942475,24.175255,17.94838,17.744514000000002,51.287577,32.41026,35.241208,57.990857,33.228814
Tor1aip1,48.889571000000004,31.732863000000002,30.495959999999997,38.443862,42.33801,57.242464,50.830892,47.763709000000006,52.973725,39.2309
Tor1aip2,30.899573999999998,23.056504999999998,26.772233,16.155943,14.949689000000001,18.5778,21.220914,19.482278,19.824666,20.654991
Tor2a,20.382603,13.413820000000001,11.816310000000001,13.626586999999999,13.499854000000001,33.177535,22.602068,24.357733,35.761608,26.180545000000002
Tpd52l2,55.199484999999996,40.686478,48.045593,22.372726,36.014739,58.427441,44.753632,39.448646000000004,52.606111,42.633937
Tpgs1,4.677192,5.377899,4.699187,3.211178,12.937236,25.419092000000003,15.769374,18.463488,25.943769,14.062873000000002
Tpgs2,16.250342,12.637763,10.935514999999999,5.816923,13.586448,23.290739000000002,21.605795,20.626160000000002,24.995646,19.756851
Tpi1,84.713172,74.552225,87.021454,10.399263000000001,4.291899,12.640709,11.409024,15.340535999999998,13.039986,9.728507
Tpm1,18.213579,18.862003,20.306274,22.318969,11.944153,12.865822999999999,16.03922,16.041288,12.67373,14.159194
Tpm3,153.02975700000002,164.99416100000002,154.93089799999998,115.944441,96.20395699999999,131.711278,99.50877,109.75738799999999,133.145797,100.741783
Tpm4,272.614425,332.654373,279.88158599999997,275.029945,85.580917,119.98479099999999,94.805408,115.27234299999999,127.973193,107.507282
Tpp2,35.846694,49.858491,41.86176,89.995465,37.593445,30.056562,30.353568,31.545546,26.068992,31.609015000000003
Tpr,82.120264,154.914052,130.63382,368.26592200000005,93.523105,66.539928,66.272538,68.861313,59.038866000000006,69.135467
Tprgl,23.028922,28.871562,23.103269,30.10186,56.847741000000006,139.59277,83.635948,88.324232,152.871646,81.64846999999999
Tprkb,123.786176,106.26893899999999,135.973593,80.73917800000001,89.409695,85.631305,89.89848,88.145539,88.349127,92.923435
Tpst2,23.244301999999998,34.530674,22.20259,47.58045,42.508421000000006,80.646807,53.7457,54.880396999999995,69.625461,40.371936
Tpt1,1496.5744619999998,2290.708283,1781.548594,4974.708575,3146.602203,2078.6231940000002,2280.18597,2252.4792820000002,1821.5313210000002,2512.191205
Tpt1-ps3,502.663066,351.760806,274.133857,171.70471899999998,773.190774,768.818909,866.676582,821.239339,761.8924969999999,869.160004
Tpx2,19.80904,23.916726,22.883084,29.632734999999997,2.652343,3.6055019999999995,0.9756600000000001,3.2348209999999997,4.73065,1.9274919999999998
Tra2a,35.117977,54.641777000000005,54.725418999999995,158.94433700000002,23.372869,19.078111,20.468366,21.928395000000002,21.040554,24.734531
Tra2b,101.810067,105.489496,110.314295,133.07126399999999,35.549417,43.773472999999996,45.726802,49.418407,55.967464,50.421486
Trac,1365.60718,960.203383,812.930659,255.75397200000003,2976.3163600000003,4857.922669,4614.937601,4935.100178,5347.043095,4584.2200060000005
Traf1,5.888879,7.913081,8.031972,10.91842,20.971732,13.853001999999998,21.866728,19.879587,10.650839,21.390133
Traf3ip2,15.019529,23.575542000000002,17.156791000000002,28.275654,21.213774,19.339859,18.077779999999997,18.408317999999998,14.022851000000001,20.600573
Traf3ip3,21.584335999999997,33.579307,22.473661,59.504179,38.696220000000004,47.552445,27.856740999999996,32.796821,35.069752,32.228004
Trafd1,8.519944,14.588075,13.450894,24.372826,15.893106,9.947217,12.497364,11.086292,9.396597,11.718461
Traj12,16.330145,16.320917,19.525991,23.781629000000002,11.887941,21.790835,18.374717,23.100816000000002,15.085042999999999,20.638665
Traj18,7.414963,18.652126000000003,5.9028410000000004,25.718254,33.524621,35.141999999999996,54.833291,49.206486,63.578118999999994,33.418996
Traj19,14.602096,18.303682000000002,13.961645,9.616593,18.591212,35.473719,35.397488,20.537617,51.280440999999996,15.253326000000001
Traj22,0,0,3.6210459999999998,0,0,10.050804,2.829026,6.097882,25.181826,3.172527
Traj23,9.081676,11.37326,14.484185,3.9938190000000002,41.32382,170.863665,118.81907199999999,106.712942,139.899033,101.52087399999999
Traj24,5.443697,6.834949000000001,13.005664999999999,0,39.535229,32.961762,17.696402,19.077254999999997,42.66024,36.835345000000004
Traj25,3.4043419999999998,8.513601,0,4.517417,3.0944580000000004,34.15847,25.547607,20.652276,56.596945999999996,10.766794
Traj26,84.762305,30.328691999999997,25.347324,3.9938190000000002,162.540358,432.184565,280.073527,307.943062,372.131427,288.699985
Traj27,47.117205,27.494699,45.099623,37.359808,323.153675,226.506655,626.614481,431.204481,133.530762,399.526974
Traj32,12.358272,6.217375,2.95142,0,2.234975,16.219385,34.270807,4.920649,6.811941,20.565535999999998
Traj37,42.381153000000005,26.537606,36.210463,1.996909,93.667325,134.010718,175.399583,161.593884,145.494994,136.418674
Traj41,104.283305,28.060361999999998,44.518619,0,44.127280999999996,108.85739099999999,77.082188,98.459956,172.50596000000002,67.065709
Traj42,2.630473,6.61625,18.865598000000002,0,19.090486,60.743301,21.963467,28.935655999999998,38.750752,30.130779999999998
Traj43,0,4.2568,20.333617999999998,0,18.566746,7.590771000000001,12.773804,20.652276,18.865648999999998,25.12252
Traj45,19.052938,20.504846,22.759914000000002,5.354555,37.064277000000004,83.90266700000001,63.201435,38.154509000000004,82.811054,48.169297
Traj47,23.830396,25.540802,16.266894,2.2587080000000004,74.266983,151.81542,76.642821,110.145472,88.039693,75.367559
Traj48,81.77173499999999,30.328691999999997,7.242093,9.984547000000001,164.665019,925.5415849999999,705.226884,704.146885,979.726326,536.917059
Traj49,52.625035,42.420369,18.79151,27.215606,133.123657,114.09883400000001,205.186032,147.31907900000002,78.376751,224.527556
Traj51,0,11.711012,22.269237,0,59.202484,21.441289,0,9.615832000000001,8.633389999999999,29.824654
Traj56,21.774786,3.417474,6.502833,1.784852,29.651421999999997,32.961762,53.08920500000001,43.605153,37.641388,39.668833
Traj57,2.721848,3.205061,3.0442110000000002,0,16.154391,8.383974,14.157345000000001,45.753475,18.739491,37.123671
Traj58,70.768055,47.844642,61.776908999999996,14.278813000000001,182.850435,275.680192,399.433069,389.721057,228.357756,351.352522
Traj59,8.456372,6.61625,0,6.886098,50.112526,43.388071999999994,17.082696,34.196684000000005,43.594596,35.609103999999995
Traj60,0,39.344287,9.37343,0,28.636234,35.38371,22.146006,67.910946,58.116093000000006,45.781065000000005
Traj8,51.269923999999996,67.22364,0,0,0,0,0,0,22.021110999999998,0
Tram1,120.541164,173.843439,135.763615,188.991571,98.175498,138.11290400000001,107.29449199999999,121.877372,147.602348,112.795773
Trappc1,338.731465,360.175741,282.68018900000004,110.63933700000001,364.57860800000003,358.058319,312.29562799999997,367.13917799999996,349.19666,321.16841400000004
Trappc13,82.391625,58.804821,77.639282,41.653906,30.072446000000003,41.040483,43.347512,43.080471,48.540446,43.361764
Trappc2,94.422641,100.234362,89.431495,51.165058,79.962597,118.76437299999999,120.57873000000001,114.666678,144.732595,126.95930800000001
Trappc2l,104.669275,85.42714699999999,80.90975300000001,54.759389,201.013341,218.15158599999998,231.270091,216.85816699999998,211.486398,216.924674
Trappc4,214.628934,174.408503,171.446666,129.95164499999998,235.291106,346.425258,276.918404,292.70118199999996,358.253331,284.811108
Trappc6a,23.289149,15.84438,8.141849,4.481618,67.82283699999999,108.268473,107.57013799999999,93.096491,104.696568,87.881108
Trappc6b,68.89684,91.890183,76.133142,137.61363400000002,65.592939,80.927625,79.07849499999999,77.187049,84.34728,83.433514
Trav14-1,497.54238200000003,189.851967,176.964043,30.116735,1072.5768269999999,3406.984403,2616.971048,3029.084774,4215.556596,2642.985009
Trav14-2,6.498885,4.7632330000000005,4.030855,1.245729,14.954335999999998,47.504568,42.039953999999994,40.974275,38.477515000000004,31.231503999999997
Trav14n-1,19.676056,18.177377,11.97305,6.279425,27.177052000000003,69.77251600000001,50.017481,54.966661,65.037733,47.390511
Trav14n-2,10.610610000000001,5.669453,6.1241769999999995,2.654576,37.441313,109.22616000000001,79.437395,82.981026,115.45661799999999,68.014179
Trav15-1-dv6-1,3.971357,2.7109099999999997,2.247991,1.485818,7.5257320000000005,29.743864000000002,19.179085999999998,15.484263,33.566288,11.560217999999999
Trav15-2-dv6-2,6.0107800000000005,2.160968,2.411912,0.9193709999999999,10.958765,33.922857,32.777414,20.943538,30.418307000000002,31.854333
Trav15d-1-dv6d-1,5.592512,2.414422,4.266287999999999,1.559787,7.674992,28.921371,23.533766,19.700184,20.37989,19.27785
Trav15n-2,1.130951,2.092434,1.006631,0.134408,7.600341,14.707792000000001,20.088051,11.666702,9.614694,12.052383
Trav17,5.816887,10.231689999999999,3.318739,1.245934,14.183451000000002,9.27638,25.353817000000003,14.931144,16.83527,17.33715
Trav21-dv12,9.214518,8.750653,5.583521,1.619459,13.238688,31.431634000000003,29.624383,24.52853,26.555126,23.008231
Trbc1,1662.273467,1279.454687,1269.777144,832.5459639999999,1868.467397,1856.770269,2284.781032,2224.265704,1794.815831,2328.5590030000003
Trbc2,4617.669575,3067.995893,3631.725061,1562.438984,5335.004766,4969.390993999999,7055.979049,6590.940619,4929.496417,7290.018028
Trbj1-1,1953.02544,1113.9848140000001,1202.38665,225.60740800000002,1973.807014,3215.9468739999998,4176.707531,3403.3827950000004,3234.642592,3857.14357
Trbj1-2,532.1286709999999,503.089916,550.244738,66.12630899999999,1096.559452,1427.854213,2338.5211440000003,1883.5963399999998,1878.007952,1989.796286
Trbj1-3,241.691004,218.63559700000002,254.68964300000002,10.147557,449.09178899999995,529.7060809999999,551.872177,424.435695,419.452846,366.96569900000003
Trbj1-4,51.268367,35.10778,77.89216400000001,0,119.770524,148.7072,203.059021,276.724186,260.092258,109.61822
Trbj1-5,54.546518999999996,81.20750799999999,76.99919399999999,16.912595,186.80232,368.99128199999996,391.499065,330.908384,328.353111,366.96569900000003
Trbj1-6,24.804903,41.521454,24.750110999999997,16.765557,94.719776,154.723927,148.342599,122.56603100000001,149.74932900000002,140.956531
Trbj1-7,6.6811490000000004,16.899122,26.517674,0,48.966076,38.638102,38.431053999999996,15.267918,50.072609,14.4269
Trbj2-1,962.002239,624.673135,971.3744519999999,233.393815,1348.6216279999999,1668.975953,2627.288909,2061.8137739999997,1544.64703,2265.614318
Trbj2-2,102.536734,40.959076,50.073534,9.499108999999999,76.995337,138.085257,167.74440900000002,176.530946,60.688193999999996,189.340561
Trbj2-3,243.101104,147.13333899999998,240.431331,54.303387,277.409298,438.244017,384.17382200000003,403.477443,589.038268,415.550922
Trbj2-4,179.683425,120.381822,164.505647,18.101129,209.273681,693.88636,571.2058139999999,567.049379,584.0883660000001,518.015533
Trbj2-5,42.278453000000006,33.439395000000005,101.234245,18.101129,97.336596,152.16806100000002,262.855773,201.738721,118.797634,165.081873
Trbj2-6,113.21886599999999,57.49599,81.517739,11.669349,46.995405,189.94390900000002,135.960532,111.490126,250.04638500000001,97.959202
Trbj2-7,354.864257,178.58165,242.531619,42.048995,495.677955,1013.4749710000001,906.0592630000001,819.68232,1178.643789,814.625504
Trbv1,16.285576000000002,13.878473000000001,13.955032999999998,3.1265240000000003,8.917266,10.192536,23.591831,8.367434,18.444192,12.971017999999999
Trbv12-1,10.472843,8.311207000000001,6.727478,0.43803500000000006,15.522556,30.920984999999998,38.855567,10.424012,8.317015,15.733112
Trbv12-2,17.463810000000002,15.756826,17.842817999999998,2.227952,44.313272,97.395549,115.283025,78.242264,91.096568,77.115998
Trbv13-2,26.169383,21.399427,8.503145,2.941622,20.795348,26.376914000000003,46.031259999999996,20.255813,18.150138000000002,20.901609
Trbv13-3,251.146931,114.662819,116.711176,16.255416,324.645847,935.478045,813.811728,771.7930240000001,1130.4214,741.373628
